0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xe5ef458d37212a06e3f59d40c454e76150ae7c32,1027501080000000000,90000,50000000000 17
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xf80cb5dc9217aa12ccd7b4be95f848023e6b638d,1027446650000000000,90000,50000000000 17
0x68795c4aa09d6f4ed3e5deddf8c2ad3049a601da,0x012a7f3d0f57b75a9486e15d4df4916190fddcc9,20059781610000003072,90000,50000000000 17
0x68795c4aa09d6f4ed3e5deddf8c2ad3049a601da,0x97beb2033e0b2eab8f807abe1bce6ac2f4c8a2e0,5024208910000000000,90000,50000000000 17
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0xd9c4a7022acb3543826b6c1667fad470f65f262e,450141099000000000000,100000,50000000000 17
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x0f860411eb1e4cdf1f24acfbb67b83a907e75495,1024136960000000000,90000,50000000000 17
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x423a4dbcbbbd561356fe782c72d27f549ac93183,1811687940000000000,90000,50000000000 17
0xd55a70c6d57d6125cb9f6588120d6a33a9dd2850,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1038010750000000000,22050,50000000000 17
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x8d5ad572f59fbc5bb185e4c156266d3083ea9290,1023716850000000000,90000,50000000000 17
0x42e6723a0c884e922240e56d7b618bec96f35800,0x1194e966965418c7d73a42cceeb254d875860356,1,1000000,70000000000 18
0xc400b9d93a23b0be5d41ab337ad605988aef8463,0x9af09991ad63814e53ffc1bccf213ee74027608b,1,300000,52000000000 18
0xea5923f152c92767e5d3622a68548db9fbc38881,0x9af09991ad63814e53ffc1bccf213ee74027608b,1,250000,52000000000 18
0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,1,250000,52000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xbe76a3aab5ccaca06f83d7b0a7ecea948441019a,1020243870000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x237b555850be6bff53a0698146371a2f5890a030,1019970800000000000,90000,50000000000 18
0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0x3375ee30428b2a71c428afa5e89e427905f95f7e,0,500000,45000000000 18
0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,0x640d323222b99f3477339ff1639dcd66a93819fe,782956900000000000,250000,50000000000 18
0x45c1392523399c1ce21ead4ecb808606c189fac2,0xc7696b27830dd8aa4823a1cba8440c27c36adec4,0,3000000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xf27b8f9e16d5b673c0a730f1994e1a588b221620,1019855170000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x97cf4f197142b2c08e446c675d414a06d8706dda,1017195760000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x311397b31af5cd87fcca89e82cc75fa11cea6673,1017058450000000000,90000,50000000000 18
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x62b9926103e4c753566e0807f27f3d5b842ef540,427255260000000000000,100000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x0075986cb1c5125d480ffde9c8c9bbf48d7233a2,1014232670000000000,90000,50000000000 18
0x97beb2033e0b2eab8f807abe1bce6ac2f4c8a2e0,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,5023158910000000000,22050,50000000000 18
0xfd2681ad9a954ab2455a6079681e507bb5817448,0x983bc5be1039ef97fcf52f4d3127ccba2e648b4c,991260000000000000,121000,50000000000 18
0xd9c4a7022acb3543826b6c1667fad470f65f262e,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,450140049000000000000,22050,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x9f6b5894fccc07a8339b5903d5a3f4b4740ad10b,1012486990000000000,90000,50000000000 18
0x1c10a5aabc2555ee3027d5758c4b7b462605f972,0xf7021a4684d0263598f82c4edff8b78978718a12,124898772262195,21000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x61a5345d9719519910e17917d0bf557b4b85f9d6,1011409420000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x7b0b841244e56ee8784bb4f5592305857948ae8e,1010196300000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xa99fae64fe82d5eba039db9570872a7226870be3,1008890410000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xf9d39b090fbc6669b52606272a0cea56bdab638a,1008717660000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x30a256182b5b8039a395288c054befef939143cd,1007873010000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xa4fba5c740c8141d6c4469ed292bfcc8ccac774f,1005890740000000000,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0x04f3a45dfc284a357412ebe3ea03f53d75ad9650,1211825070000000256,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0xa7a7a7a7abf34a075ba0bebec3925ada35ecd90e,99667020000000000,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0xe40cd3a40a6a6dbf7908802b265b9ad2e9caab8f,115990750000000000,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0xd51a2c2e599a13c30351546127ea25f6460a6c17,2030739000000000000,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0xef2c6c46c9a3b61dde520d60090bd760216a4323,1105141370000000128,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0x3b35d99d7ab76faa0417ff08321742bb1ea0b8e3,135362989999999984,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0xa0d1acd66ff3eb1d13b02a4c4cf66eb4aaf7b8e2,102198890000000000,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0x9f279537c0d9acf278abd1d28e4b67d1ab2450fd,250633969999999968,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0x4c900836d1568ee6f32c146db7c2b6e5e7009a77,224224630000000000,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0x1f57f826caf594f7a837d9fc092456870a289365,836644940000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x00bb6a0b306a56442991f4fa88cc9474c25cf107,1002559910000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x26b62bffe436a3d743447256ea90f6caa266f690,1001749550000000000,90000,50000000000 18
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xfd3a935174aeb79b8d5d3935de1188e37427561f,69990000000000000000,22050,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0xbde1eac811116aa7c6be060ea2a99ff349854dfb,1001332190000000000,90000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x6bae7a88d89998d7858ad156301e19aba9cb3ca4,1000392600000000000,90000,50000000000 18
0x150976125943bd4fe8447773cd5c4565b6dbc7bc,0xeae448f97fb0cfdcdcbee16b40bf073a6557c6f1,1363900000000000000,21000,50000000000 18
0x1c10a5aabc2555ee3027d5758c4b7b462605f972,0xf914ffd253bf92586e1e4caeab1c5c41756a1fdd,113149784539573,21000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x5bbc8885cd987500beba7842e7dd88c4b1dfbedc,1000041600000000000,90000,50000000000 18
0xef2c6c46c9a3b61dde520d60090bd760216a4323,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1104091370000000000,22050,50000000000 18
0x3055e0c7bc53ee546b1393b74437de7f6169210c,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,1710000000000000000,200000,50000000000 18
0x1f57f826caf594f7a837d9fc092456870a289365,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,835594940000000000,22050,50000000000 18
0xd51a2c2e599a13c30351546127ea25f6460a6c17,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,2029689000000000000,22050,50000000000 18
0x9f6b5894fccc07a8339b5903d5a3f4b4740ad10b,0x9b0a028eafdecde3afc0fd00b7937098388b7c8a,1011436990000000000,21000,50000000000 18
0xa0d1acd66ff3eb1d13b02a4c4cf66eb4aaf7b8e2,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,101148890000000000,22050,50000000000 18
0x097009d74884ab2a9ff0100afd7a318923bbfb58,0xec1c607287b70aaf00c1b87855ecc00469c605be,2210000000000000000,121000,45454545454 18
0xce1884ddbbb8e10e4dba6e44feeec2a7e5f92f05,0x54cdee60ea9f5f1ad937b73790f9638f7d2e906e,24000000000000000000,21000,50000000000 18
0x7b0b841244e56ee8784bb4f5592305857948ae8e,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1043597070000000000,22050,50000000000 18
0x1c10a5aabc2555ee3027d5758c4b7b462605f972,0xe0e38260b70ba9c6a660a032258330d4a9f3e342,101518286694177,21000,50000000000 18
0x30a256182b5b8039a395288c054befef939143cd,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1006823010000000000,22050,50000000000 18
0xc1088fd757594dc71ff05b7fd250a2d666235511,0x4755630c88ae7663e905639d8cf65ca3aaffc2aa,9000000000000000000,121000,45454545454 18
0x1c10a5aabc2555ee3027d5758c4b7b462605f972,0x170e09c98ef19fbf137279427cecf2c871b9398b,90003103827236,21000,50000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x4cdb27d9cf1361a8d5a0aad300ace41a3ebd90fc,2659923890000000000,90000,50000000000 18
0x7fa200646216300e3dec61925aef2bcb5cb08904,null,0,1000000,50000000000 18
0x7fa200646216300e3dec61925aef2bcb5cb08904,0x332c1bf8eb4f2f690b3966fa584d97d041aa5e1d,10000000000000000000,21000,45454545454 18
0x7fa200646216300e3dec61925aef2bcb5cb08904,null,0,1000000,50000000000 18
0xcb937c7823f98f1d6bbc6da845bde5b91b4fc597,0xb6f1bc192a99e7e1130dd675288ad94160bf549e,500000000000000000,129873,50000000000 18
0x7fa200646216300e3dec61925aef2bcb5cb08904,0x332c1bf8eb4f2f690b3966fa584d97d041aa5e1d,1000000000000000000,90000,50000000000 18
0x7fa200646216300e3dec61925aef2bcb5cb08904,0x332c1bf8eb4f2f690b3966fa584d97d041aa5e1d,1000000000000000000,90000,50000000000 18
0x7fa200646216300e3dec61925aef2bcb5cb08904,0x332c1bf8eb4f2f690b3966fa584d97d041aa5e1d,1000000000000000000,22000,45000000000 18
0x7fa200646216300e3dec61925aef2bcb5cb08904,0x332c1bf8eb4f2f690b3966fa584d97d041aa5e1d,1000000000000000000,22000,45000000000 18
0x7fa200646216300e3dec61925aef2bcb5cb08904,0x332c1bf8eb4f2f690b3966fa584d97d041aa5e1d,1000000000000000000,22000,45000000000 18
0x2a65aca4d5fc5b5c859090a6c34d164135398226,0x076bde0b8b595785df4f060ad34b689de2c52015,2259250170000000000,90000,50000000000 18
0xc59e0d657e7dc15e899be0855d081ec4b2f6b7a1,0x52c98d6368018cbbb9c6cbb02c694f8aed5b682f,1319307355394830240,21000,50000000000 18
0x7eec60cfaee923828df13b680c76a24626a46f01,0xf4a2a65669a06fce3aa332cbb3deff9f0b0d0420,44350510000000000,21000,50000000000 18
0xed11ceb51449d2d7cd8fa170330a714a3982cef4,0xb33919a6dfedd3e0343f746439d486571a57c72f,1000000000000000,21000,50000000000 18
0x68795c4aa09d6f4ed3e5deddf8c2ad3049a601da,0x789f40d61bb6436254d5b5f9cbb8cefb76916d46,1003985640000000000,90000,50000000000 18
0x63a9975ba31b0b9626b34300f7f627147df1f526,0xa740f7c6fb74c307df3a26d88dfb4b9db6e414ac,205421510000000000,90000,50000000000 18
0xcf00a85f3826941e7a25bfcf9aac575d40410852,0xd9666150a9da92d9108198a4072970805a8b3428,5000000000000000000,90000,54588778004 4
0x790b8a3ce86e707ed0ed32bf89b3269692a23cc1,0x4d67f4f0db45b3b5a3424b39ed8d972f710381d5,58900000000000000000,90000,60531050820 4
0x007f7f58d3eb5b7510a301ecc749fc1fcddbe14d,0xb1abce2918e21ddb93aa452731a12672a3d9f75a,5000000000000000000,90000,60347544134 4
0xc47aaa860008be6f65b58c6c6e02a84e666efe31,0xee097ff2d75523c83b4b1320479900c33bf22cc0,1000000000000000000,90000,55542747475 4
0xad8c7fbfabc46c35adb03f7b3a67e731e5793899,0x32be343b94f860124dc4fee278fdcbd38c102d88,6377654730000000000,21000,58993455600 4
0x1333a55102f1f4b3df95298b6ce863ef8d5baf45,0x32be343b94f860124dc4fee278fdcbd38c102d88,4772541220000000000,21000,58993455600 4
0xc99478b218e58f45783fa70f0507cf614938e67d,0xc3fe64d1af00f0d9c324e4387ef7533f7d788e95,29900000000000000000,90000,57935965411 4
0x7884d470204862a0d1a21122f41ee77430396ee5,0x3c224111361d244282eb3d906011edd2598c95a6,50000000000000000,90000,56420332591 4
0xcf00a85f3826941e7a25bfcf9aac575d40410852,0xd9666150a9da92d9108198a4072970805a8b3428,5000000000000000000,90000,54588778004 4
0x007f7f58d3eb5b7510a301ecc749fc1fcddbe14d,0xb1abce2918e21ddb93aa452731a12672a3d9f75a,5000000000000000000,90000,60347544134 4
0x7a2f47c09a9436e8b7fcfeacdd4e7ee10a0d00b7,0x1c89fbf5750ea4a2cdd8615de1e173836fe937b8,0,90000,57951936962 4
0xaf654b2845616930f74573a909b477e23752dca4,0x014e478251f22a79fa7014f285647d91462a9669,5000000000000000000,21095,50000000000 4
0x1c69e6202df7794272b70faea8f7408c856b1f08,0x32be343b94f860124dc4fee278fdcbd38c102d88,6024771410000000000,21000,54732236454 4
0xbb30e448b72d6fdd44973a4c7a312f92f22c8f07,0x32be343b94f860124dc4fee278fdcbd38c102d88,7950488130000000000,21000,59937272140 4
0xaa35779ef4dfbed0b3d6f46f5f11cb86261b17a5,0x30bed8049947963394d93412326225e4e3123601,21500000000000000000,25000,57935965411 4
0xaf654b2845616930f74573a909b477e23752dca4,0x014e478251f22a79fa7014f285647d91462a9669,13100000000000000000,21093,50000000000 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfd844aefb4b317e14c180d882bb0799dd7fa5ccb,1078276557937423200,22000,57875300459 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9653c9859b18f8777fe4eec9a67c9f64f3d6f62a,1292988316100403500,22000,57875300459 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xaff2628417768132e1d04f605fe1e797f2eca3f8,1412428909228686000,22000,57875300459 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x47fe9ce29da03e8466a067e4321fd32312e39607,1924817917953110500,22000,57875300459 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd03f6b5b7fbcf7dd4dee4919543236c733546a2a,2077199359439282400,22000,57875300459 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0c9a9e318c2fbf98388ccc81141392c066fbbc19,2391844703074860500,22000,57875300459 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x468569500925d53e06dd0993014ad166fd7dd381,2404053647936657000,22000,57875300459 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x20b2a17ffa355d7bcb269812a39e8f57d750a5b3,2496922143289239000,22000,57875300459 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x297d128041190ec4d477cd476d194efca4e9cf67,2575086554193804000,22000,57260086015 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5c34e9095588400b7cff963daa495efbefca083e,2664332119649050600,22000,57260086015 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x95b8be50517b180f2f101f1cfe0e4c66ad6fa7dd,2880350423727983000,22000,57260086015 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe7dadedf7cebaaba85903823d254601b1d459c9b,4834748447921832000,22000,57260086015 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x34bdaf0a5ed72734a4c4c6ce6cc8132ec81fb2a8,5524672317788980000,22000,57260086015 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xacc8decdfdcbed202b8632947c60487494f5d2c7,6258369556075177000,22000,56686339953 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x29c0024a99b44d481694cb5d98907a1343d390fd,6768992677820349000,22000,56686339953 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xea4933866ad977ce24bbb244ecc2c79463454fe4,7137080401567572000,22000,56686339953 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3b09efc81d5e3f72737b4063883ceddfbc79ae88,7922133210115862000,22000,56686339953 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5214803c763281b785cdc039b80605fd088d42ca,8900847105730638000,22000,56686339953 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0a856cdc3eafbad120c51220d0f71d4aa2dee7ae,9829110493145948000,22000,56686339953 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x34d34f0a638f6991e4e2536f41295df6e934a646,11080442833519140000,22000,56100770060 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x7ed2359220bc2a40b70c40350ecab732b39c0ef4,12644370211697725000,22000,56100770060 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x2637e8641e6ef9c8951adf3e0c7058e76d766cba,15070172247073290000,22000,56100770060 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x98468422cc6f9c345bb48c434c8048409d5f2724,15153898744887714000,22000,56100770060 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x7c197542a77e913547d2e58e8d3c6f224f6f0f98,16556211655513233000,22000,55542567397 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1e550f4ecf22cbcb73da4fc090fbf5a5c748b0f1,22685274377883206000,22000,55542567397 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x52191276589069f70f0e46bccc718d793d1aa1d0,25902240449937100000,22000,55542567397 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf0c896db24137eda6ec88cf1a95217f8604ae55e,34684218172533250000,22000,55542567397 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc0920452d99591a4e8b190632c52754c72f73328,35123014856836200000,22000,55542567397 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x383ad663afd1716301fc92d469d9985b97cfbcb0,38258465366166360000,22000,55542567397 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x46b92ea5c3e696bf123354dfcc564cbac1c90671,50746139356166650000,22000,55542567397 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x187b1f47cd55b27878699dfcdcee2234cd49e97e,61373722010710010000,22000,55542567397 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1fab7be036a5c6a69b2b05d6e172ff4e5b2a5e6b,66207895224605590000,22000,55542567397 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x4a29df8a7967b36664f256f18dacf2e58e9f1e7e,255705725839278050000,22000,55542567397 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf2d2aff1320476cb8c6b607199d23175cc595693,378110107325895300000,22000,55542567397 4
0xb17d2bfef3ed5f2eaa806fe930878f6ebfd31ccf,0x5bb33b0e16f8a05c5124c33418922c5b1be8f810,5400000000000000000,90000,57558663328 4
0x7884d470204862a0d1a21122f41ee77430396ee5,0x7884d470204862a0d1a21122f41ee77430396ee5,10000000000000000,90000,60788169940 4
0xc0920452d99591a4e8b190632c52754c72f73328,0x32be343b94f860124dc4fee278fdcbd38c102d88,35121833120000000000,21000,56272642443 4
0xdcb14605b0ee4f372d223e5df87aa9e760886d01,0x32be343b94f860124dc4fee278fdcbd38c102d88,69599672150000001024,21000,56272642443 4
0x9fa9952255b2b06639a04d63804d4bdfff6e2d7e,0xe12517204a15e890f12755207271102f4800a0c4,50000000000000000000,90000,56426318319 4
0xc47aaa860008be6f65b58c6c6e02a84e666efe31,0x3afca45be577815985f0d83e5e4c738f45804fec,1000000000000000000,90000,56294147589 4
0xa16e760e170a19a36e1b42357a1e6a1a206b9f39,0x1151790fe5f7c3113dfb07dc3914b1916ecc8a7a,3748000000000000000,90000,57643762532 4
0xabcea603089850f8f6bb612a9031554d90a247cf,0x32be343b94f860124dc4fee278fdcbd38c102d88,30588075110000001024,21000,58655534534 4
0xcadcea36ec3feb740167e4370777fab1549f8759,0x32be343b94f860124dc4fee278fdcbd38c102d88,3743715040000000000,21000,57443582969 4
0xd924aac0bcb65c13be4044f6bea8aae34d7a7126,0x32be343b94f860124dc4fee278fdcbd38c102d88,8842083520000000000,21000,57443582969 4
0x007f7f58d3eb5b7510a301ecc749fc1fcddbe14d,0xb1abce2918e21ddb93aa452731a12672a3d9f75a,5000000000000000000,90000,60347544134 4
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,0x2f86ba8019945f39ede131d38d4d8780884da553,1.999995e+21,21000,58761434653 4
0x837a2a346557050c8cf0fb24b84aa695e8add19f,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,220000000000000000000,22000,58770319139 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xa1a13f48d504123e1d50e360267f894e8e43838c,2512056889107497500,22000,60999892023 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x99dd8707e14e7a8d702b2700f6e8072df8ee91d7,5606686200757682000,22000,60999892023 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x211d45933ef88c3d7ad0120942cf50ab506e618f,10505591518204588000,22000,60999892023 4
0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9fa88512e871481291d0416ceff5b3764f840aed,16175731949907442000,22000,60999892023 4
0xbaef66124e137eb5ee0de1bbab5a30002508a1bf,0xaf17a4ab5d6b10055fc1eb1bfaccbde69b83af76,71000000000000000000,90000,57148667803 4
0x32be343b94f860124dc4fee278fdcbd38c102d88,0x7884d470204862a0d1a21122f41ee77430396ee5,7990000000000000000,21000,59233626370 4
0x2f86ba8019945f39ede131d38d4d8780884da553,0x32be343b94f860124dc4fee278fdcbd38c102d88,1.999993756089999949824e+21,21000,59233626370 4
0xbf7b0e43c329d2cd6864dd8f81c0d79cd2134297,0x32be343b94f860124dc4fee278fdcbd38c102d88,1651970220000000000,21000,59233626370 4
0xe7523f78ae9edb81dc7b2a9ca718ba3776c14f2e,0x32be343b94f860124dc4fee278fdcbd38c102d88,23232038849999998976,21000,59233626370 4
0x6923f88fcdc5d737237ba10c2d830aa40f4634de,0x0f87fb507513e749081e34373c84e95e85b5c057,4862252463529404002,21000,58575489232 4
0xc8ebccc5f5689fa8659d83713341e5ad19349448,0x0f87fb507513e749081e34373c84e95e85b5c057,5324729799418525000,21000,58575489232 4
